FECHA,ENTIDAD_RES,NOMBRE,CODIGO,POBLACION,SUPERFICIE,DENSIDAD,I,R,S,TotalRecuperado,TotalPorMuerte
2020-06-18,25,SINALOA,SL,3156674,58200,54,1388,5927,3149359,4867,1060
2020-06-19,25,SINALOA,SL,3156674,58200,54,1162,6153,3149359,5085,1068
2020-06-20,25,SINALOA,SL,3156674,58200,54,961,6354,3149359,5277,1077
2020-06-21,25,SINALOA,SL,3156674,58200,54,826,6489,3149359,5401,1088
2020-06-22,25,SINALOA,SL,3156674,58200,54,656,6659,3149359,5568,1091
2020-06-23,25,SINALOA,SL,3156674,58200,54,527,6788,3149359,5697,1091
2020-03-11,26,SONORA,SR,3074745,179355,17,2,0,3074743,0,0
2020-03-12,26,SONORA,SR,3074745,179355,17,4,0,3074741,0,0
2020-03-13,26,SONORA,SR,3074745,179355,17,5,0,3074740,0,0
2020-03-14,26,SONORA,SR,3074745,179355,17,5,0,3074740,0,0
2020-03-15,26,SONORA,SR,3074745,179355,17,5,0,3074740,0,0
2020-03-16,26,SONORA,SR,3074745,179355,17,7,0,3074738,0,0
2020-03-17,26,SONORA,SR,3074745,179355,17,11,0,3074734,0,0
2020-03-18,26,SONORA,SR,3074745,179355,17,12,0,3074733,0,0
2020-03-19,26,SONORA,SR,3074745,179355,17,14,0,3074731,0,0
2020-03-20,26,SONORA,SR,3074745,179355,17,16,0,3074729,0,0
2020-03-21,26,SONORA,SR,3074745,179355,17,16,0,3074729,0,0
2020-03-22,26,SONORA,SR,3074745,179355,17,18,0,3074727,0,0
2020-03-23,26,SONORA,SR,3074745,179355,17,20,0,3074725,0,0
2020-03-24,26,SONORA,SR,3074745,179355,17,23,0,3074722,0,0
2020-03-25,26,SONORA,SR,3074745,179355,17,23,2,3074720,2,0
2020-03-26,26,SONORA,SR,3074745,179355,17,25,4,3074716,4,0
2020-03-27,26,SONORA,SR,3074745,179355,17,29,5,3074711,5,0
2020-03-28,26,SONORA,SR,3074745,179355,17,34,5,3074706,5,0
2020-03-29,26,SONORA,SR,3074745,179355,17,34,5,3074706,5,0
2020-03-30,26,SONORA,SR,3074745,179355,17,32,8,3074705,7,1
2020-03-31,26,SONORA,SR,3074745,179355,17,32,12,3074701,11,1
2020-04-01,26,SONORA,SR,3074745,179355,17,43,13,3074689,12,1
2020-04-02,26,SONORA,SR,3074745,179355,17,43,15,3074687,14,1
2020-04-03,26,SONORA,SR,3074745,179355,17,47,16,3074682,15,1
2020-04-04,26,SONORA,SR,3074745,179355,17,56,16,3074673,15,1
2020-04-05,26,SONORA,SR,3074745,179355,17,59,19,3074667,16,3
2020-04-06,26,SONORA,SR,3074745,179355,17,74,22,3074649,18,4
2020-04-07,26,SONORA,SR,3074745,179355,17,77,25,3074643,20,5
2020-04-08,26,SONORA,SR,3074745,179355,17,85,28,3074632,22,6
2020-04-09,26,SONORA,SR,3074745,179355,17,91,33,3074621,26,7
2020-04-10,26,SONORA,SR,3074745,179355,17,101,36,3074608,29,7
2020-04-11,26,SONORA,SR,3074745,179355,17,104,40,3074601,32,8
2020-04-12,26,SONORA,SR,3074745,179355,17,107,43,3074595,32,11
2020-04-13,26,SONORA,SR,3074745,179355,17,115,43,3074587,32,11
2020-04-14,26,SONORA,SR,3074745,179355,17,121,47,3074577,35,12
2020-04-15,26,SONORA,SR,3074745,179355,17,113,58,3074574,44,14
2020-04-16,26,SONORA,SR,3074745,179355,17,125,60,3074560,46,14
2020-04-17,26,SONORA,SR,3074745,179355,17,135,65,3074545,50,15
2020-04-18,26,SONORA,SR,3074745,179355,17,144,72,3074529,57,15
2020-04-19,26,SONORA,SR,3074745,179355,17,149,79,3074517,63,16
2020-04-20,26,SONORA,SR,3074745,179355,17,151,99,3074495,80,19
2020-04-21,26,SONORA,SR,3074745,179355,17,156,107,3074482,86,21
2020-04-22,26,SONORA,SR,3074745,179355,17,164,119,3074462,96,23
2020-04-23,26,SONORA,SR,3074745,179355,17,177,128,3074440,104,24
2020-04-24,26,SONORA,SR,3074745,179355,17,189,139,3074417,114,25
2020-04-25,26,SONORA,SR,3074745,179355,17,207,145,3074393,119,26
2020-04-26,26,SONORA,SR,3074745,179355,17,223,151,3074371,125,26
2020-04-27,26,SONORA,SR,3074745,179355,17,239,160,3074346,131,29
2020-04-28,26,SONORA,SR,3074745,179355,17,254,168,3074323,138,30
2020-04-29,26,SONORA,SR,3074745,179355,17,277,172,3074296,141,31
2020-04-30,26,SONORA,SR,3074745,179355,17,308,184,3074253,153,31
2020-05-01,26,SONORA,SR,3074745,179355,17,344,198,3074203,166,32
2020-05-02,26,SONORA,SR,3074745,179355,17,371,213,3074161,178,35
2020-05-03,26,SONORA,SR,3074745,179355,17,399,226,3074120,190,36
2020-05-04,26,SONORA,SR,3074745,179355,17,439,247,3074059,209,38
2020-05-05,26,SONORA,SR,3074745,179355,17,472,260,3074013,222,38
2020-05-06,26,SONORA,SR,3074745,179355,17,511,277,3073957,239,38
2020-05-07,26,SONORA,SR,3074745,179355,17,561,301,3073883,259,42
2020-05-08,26,SONORA,SR,3074745,179355,17,599,324,3073822,280,44
2020-05-09,26,SONORA,SR,3074745,179355,17,631,349,3073765,303,46
2020-05-10,26,SONORA,SR,3074745,179355,17,697,373,3073675,323,50
2020-05-11,26,SONORA,SR,3074745,179355,17,754,399,3073592,345,54
2020-05-12,26,SONORA,SR,3074745,179355,17,806,421,3073518,366,55
2020-05-13,26,SONORA,SR,3074745,179355,17,856,451,3073438,392,59
2020-05-14,26,SONORA,SR,3074745,179355,17,894,495,3073356,430,65
2020-05-15,26,SONORA,SR,3074745,179355,17,985,546,3073214,476,70
2020-05-16,26,SONORA,SR,3074745,179355,17,1055,590,3073100,514,76
2020-05-17,26,SONORA,SR,3074745,179355,17,1118,636,3072991,553,83
2020-05-18,26,SONORA,SR,3074745,179355,17,1215,701,3072829,611,90
2020-05-19,26,SONORA,SR,3074745,179355,17,1285,749,3072711,652,97
2020-05-20,26,SONORA,SR,3074745,179355,17,1367,807,3072571,701,106
2020-05-21,26,SONORA,SR,3074745,179355,17,1441,876,3072428,766,110
2020-05-22,26,SONORA,SR,3074745,179355,17,1537,938,3072270,820,118
2020-05-23,26,SONORA,SR,3074745,179355,17,1637,1002,3072106,871,131
2020-05-24,26,SONORA,SR,3074745,179355,17,1690,1086,3071969,947,139
2020-05-25,26,SONORA,SR,3074745,179355,17,1799,1169,3071777,1017,152
2020-05-26,26,SONORA,SR,3074745,179355,17,1889,1246,3071610,1080,166
2020-05-27,26,SONORA,SR,3074745,179355,17,1996,1327,3071422,1149,178
2020-05-28,26,SONORA,SR,3074745,179355,17,2079,1416,3071250,1227,189
2020-05-29,26,SONORA,SR,3074745,179355,17,2107,1564,3071074,1358,206
2020-05-30,26,SONORA,SR,3074745,179355,17,2210,1675,3070860,1456,219
2020-05-31,26,SONORA,SR,3074745,179355,17,2248,1785,3070712,1554,231
2020-06-01,26,SONORA,SR,3074745,179355,17,2372,1942,3070431,1697,245
2020-06-02,26,SONORA,SR,3074745,179355,17,2419,2058,3070268,1802,256
2020-06-03,26,SONORA,SR,3074745,179355,17,2435,2195,3070115,1929,266
2020-06-04,26,SONORA,SR,3074745,179355,17,2435,2345,3069965,2059,286
2020-06-05,26,SONORA,SR,3074745,179355,17,2451,2506,3069788,2200,306
2020-06-06,26,SONORA,SR,3074745,179355,17,2438,2672,3069635,2351,321
2020-06-07,26,SONORA,SR,3074745,179355,17,2460,2809,3069476,2473,336
2020-06-08,26,SONORA,SR,3074745,179355,17,2463,3006,3069276,2649,357
2020-06-09,26,SONORA,SR,3074745,179355,17,2419,3173,3069153,2803,370
2020-06-10,26,SONORA,SR,3074745,179355,17,2376,3360,3069009,2970,390
2020-06-11,26,SONORA,SR,3074745,179355,17,2290,3542,3068913,3132,410
2020-06-12,26,SONORA,SR,3074745,179355,17,2214,3722,3068809,3293,429
2020-06-13,26,SONORA,SR,3074745,179355,17,2064,3938,3068743,3495,443
2020-06-14,26,SONORA,SR,3074745,179355,17,1976,4086,3068683,3626,460
2020-06-15,26,SONORA,SR,3074745,179355,17,1769,4363,3068613,3887,476
2020-06-16,26,SONORA,SR,3074745,179355,17,1629,4534,3068582,4042,492
2020-06-17,26,SONORA,SR,3074745,179355,17,1493,4685,3068567,4177,508
2020-06-18,26,SONORA,SR,3074745,179355,17,1346,4838,3068561,4317,521
2020-06-19,26,SONORA,SR,3074745,179355,17,1177,5011,3068557,4483,528
2020-06-20,26,SONORA,SR,3074745,179355,17,1023,5165,3068557,4630,535
2020-06-21,26,SONORA,SR,3074745,179355,17,871,5317,3068557,4777,540
2020-06-22,26,SONORA,SR,3074745,179355,17,680,5508,3068557,4966,542
2020-06-23,26,SONORA,SR,3074745,179355,17,566,5622,3068557,5080,542
2020-03-09,27,TABASCO,TC,2572287,24731,104,3,0,2572284,0,0
2020-03-10,27,TABASCO,TC,2572287,24731,104,5,0,2572282,0,0
2020-03-11,27,TABASCO,TC,2572287,24731,104,5,0,2572282,0,0
2020-03-12,27,TABASCO,TC,2572287,24731,104,5,0,2572282,0,0
2020-03-13,27,TABASCO,TC,2572287,24731,104,7,0,2572280,0,0
2020-03-14,27,TABASCO,TC,2572287,24731,104,9,0,2572278,0,0
2020-03-15,27,TABASCO,TC,2572287,24731,104,10,0,2572277,0,0
2020-03-16,27,TABASCO,TC,2572287,24731,104,13,0,2572274,0,0
2020-03-17,27,TABASCO,TC,2572287,24731,104,15,0,2572272,0,0
2020-03-18,27,TABASCO,TC,2572287,24731,104,21,0,2572266,0,0
2020-03-19,27,TABASCO,TC,2572287,24731,104,29,0,2572258,0,0
2020-03-20,27,TABASCO,TC,2572287,24731,104,34,0,2572253,0,0
2020-03-21,27,TABASCO,TC,2572287,24731,104,39,0,2572248,0,0
2020-03-22,27,TABASCO,TC,2572287,24731,104,43,0,2572244,0,0
2020-03-23,27,TABASCO,TC,2572287,24731,104,47,3,2572237,3,0
2020-03-24,27,TABASCO,TC,2572287,24731,104,52,5,2572230,5,0
2020-03-25,27,TABASCO,TC,2572287,24731,104,63,5,2572219,5,0
2020-03-26,27,TABASCO,TC,2572287,24731,104,69,5,2572213,5,0
2020-03-27,27,TABASCO,TC,2572287,24731,104,74,7,2572206,7,0
2020-03-28,27,TABASCO,TC,2572287,24731,104,88,9,2572190,9,0
2020-03-29,27,TABASCO,TC,2572287,24731,104,100,10,2572177,10,0
2020-03-30,27,TABASCO,TC,2572287,24731,104,109,13,2572165,13,0
2020-03-31,27,TABASCO,TC,2572287,24731,104,116,16,2572155,15,1
2020-04-01,27,TABASCO,TC,2572287,24731,104,120,24,2572143,20,4
2020-04-02,27,TABASCO,TC,2572287,24731,104,132,30,2572125,26,4
2020-04-03,27,TABASCO,TC,2572287,24731,104,140,35,2572112,30,5
2020-04-04,27,TABASCO,TC,2572287,24731,104,158,40,2572089,35,5
2020-04-05,27,TABASCO,TC,2572287,24731,104,169,47,2572071,39,8
2020-04-06,27,TABASCO,TC,2572287,24731,104,191,56,2572040,45,11
2020-04-07,27,TABASCO,TC,2572287,24731,104,217,62,2572008,51,11
2020-04-08,27,TABASCO,TC,2572287,24731,104,238,73,2571976,61,12
2020-04-09,27,TABASCO,TC,2572287,24731,104,271,80,2571936,67,13
2020-04-10,27,TABASCO,TC,2572287,24731,104,315,85,2571887,72,13
2020-04-11,27,TABASCO,TC,2572287,24731,104,328,98,2571861,84,14
2020-04-12,27,TABASCO,TC,2572287,24731,104,358,110,2571819,94,16
2020-04-13,27,TABASCO,TC,2572287,24731,104,392,124,2571771,104,20
2020-04-14,27,TABASCO,TC,2572287,24731,104,445,137,2571705,112,25
2020-04-15,27,TABASCO,TC,2572287,24731,104,482,148,2571657,120,28
2020-04-16,27,TABASCO,TC,2572287,24731,104,517,167,2571603,136,31
2020-04-17,27,TABASCO,TC,2572287,24731,104,550,189,2571548,148,41
2020-04-18,27,TABASCO,TC,2572287,24731,104,583,218,2571486,168,50
2020-04-19,27,TABASCO,TC,2572287,24731,104,632,242,2571413,184,58
2020-04-20,27,TABASCO,TC,2572287,24731,104,672,276,2571339,210,66
2020-04-21,27,TABASCO,TC,2572287,24731,104,703,305,2571279,236,69
2020-04-22,27,TABASCO,TC,2572287,24731,104,724,336,2571227,257,79
2020-04-23,27,TABASCO,TC,2572287,24731,104,734,381,2571172,292,89
2020-04-24,27,TABASCO,TC,2572287,24731,104,754,432,2571101,335,97
2020-04-25,27,TABASCO,TC,2572287,24731,104,783,460,2571044,353,107
2020-04-26,27,TABASCO,TC,2572287,24731,104,782,503,2571002,386,117
2020-04-27,27,TABASCO,TC,2572287,24731,104,795,544,2570948,421,123
2020-04-28,27,TABASCO,TC,2572287,24731,104,793,605,2570889,473,132
2020-04-29,27,TABASCO,TC,2572287,24731,104,800,651,2570836,510,141
2020-04-30,27,TABASCO,TC,2572287,24731,104,827,709,2570751,558,151
2020-05-01,27,TABASCO,TC,2572287,24731,104,852,772,2570663,604,168
2020-05-02,27,TABASCO,TC,2572287,24731,104,867,840,2570580,659,181
2020-05-03,27,TABASCO,TC,2572287,24731,104,873,913,2570501,720,193
2020-05-04,27,TABASCO,TC,2572287,24731,104,922,980,2570385,773,207
2020-05-05,27,TABASCO,TC,2572287,24731,104,977,1031,2570279,818,213
2020-05-06,27,TABASCO,TC,2572287,24731,104,1007,1085,2570195,857,228
2020-05-07,27,TABASCO,TC,2572287,24731,104,1066,1138,2570083,899,239
2020-05-08,27,TABASCO,TC,2572287,24731,104,1110,1220,2569957,959,261
2020-05-09,27,TABASCO,TC,2572287,24731,104,1154,1279,2569854,1006,273
2020-05-10,27,TABASCO,TC,2572287,24731,104,1249,1321,2569717,1036,285
2020-05-11,27,TABASCO,TC,2572287,24731,104,1328,1377,2569582,1079,298
2020-05-12,27,TABASCO,TC,2572287,24731,104,1365,1434,2569488,1127,307
2020-05-13,27,TABASCO,TC,2572287,24731,104,1411,1486,2569390,1167,319
2020-05-14,27,TABASCO,TC,2572287,24731,104,1458,1565,2569264,1232,333
2020-05-15,27,TABASCO,TC,2572287,24731,104,1525,1663,2569099,1306,357
2020-05-16,27,TABASCO,TC,2572287,24731,104,1559,1739,2568989,1365,374
2020-05-17,27,TABASCO,TC,2572287,24731,104,1586,1818,2568883,1429,389
2020-05-18,27,TABASCO,TC,2572287,24731,104,1612,1926,2568749,1525,401
2020-05-19,27,TABASCO,TC,2572287,24731,104,1645,2031,2568611,1616,415
2020-05-20,27,TABASCO,TC,2572287,24731,104,1781,2126,2568380,1691,435
2020-05-21,27,TABASCO,TC,2572287,24731,104,1801,2243,2568243,1791,452
2020-05-22,27,TABASCO,TC,2572287,24731,104,1828,2369,2568090,1897,472
2020-05-23,27,TABASCO,TC,2572287,24731,104,1866,2475,2567946,1982,493
2020-05-24,27,TABASCO,TC,2572287,24731,104,1873,2604,2567810,2094,510
2020-05-25,27,TABASCO,TC,2572287,24731,104,1985,2733,2567569,2213,520
2020-05-26,27,TABASCO,TC,2572287,24731,104,2019,2833,2567435,2296,537
2020-05-27,27,TABASCO,TC,2572287,24731,104,2040,2936,2567311,2383,553
2020-05-28,27,TABASCO,TC,2572287,24731,104,2073,3060,2567154,2493,567
2020-05-29,27,TABASCO,TC,2572287,24731,104,2109,3217,2566961,2635,582
2020-05-30,27,TABASCO,TC,2572287,24731,104,2157,3335,2566795,2728,607
2020-05-31,27,TABASCO,TC,2572287,24731,104,2177,3436,2566674,2818,618
2020-06-01,27,TABASCO,TC,2572287,24731,104,2411,3572,2566304,2932,640
2020-06-02,27,TABASCO,TC,2572287,24731,104,2418,3709,2566160,3050,659
2020-06-03,27,TABASCO,TC,2572287,24731,104,2373,3922,2565992,3247,675
2020-06-04,27,TABASCO,TC,2572287,24731,104,2404,4067,2565816,3377,690
2020-06-05,27,TABASCO,TC,2572287,24731,104,2562,4221,2565504,3517,704
2020-06-06,27,TABASCO,TC,2572287,24731,104,2675,4357,2565255,3645,712
2020-06-07,27,TABASCO,TC,2572287,24731,104,2721,4496,2565070,3769,727
2020-06-08,27,TABASCO,TC,2572287,24731,104,2739,4741,2564807,4000,741
2020-06-09,27,TABASCO,TC,2572287,24731,104,2778,4879,2564630,4125,754
2020-06-10,27,TABASCO,TC,2572287,24731,104,2932,5003,2564352,4233,770
2020-06-11,27,TABASCO,TC,2572287,24731,104,2960,5160,2564167,4378,782
2020-06-12,27,TABASCO,TC,2572287,24731,104,2992,5351,2563944,4554,797
2020-06-13,27,TABASCO,TC,2572287,24731,104,2968,5522,2563797,4710,812
2020-06-14,27,TABASCO,TC,2572287,24731,104,2943,5649,2563695,4821,828
2020-06-15,27,TABASCO,TC,2572287,24731,104,2740,6009,2563538,5163,846
2020-06-16,27,TABASCO,TC,2572287,24731,104,2686,6161,2563440,5296,865
2020-06-17,27,TABASCO,TC,2572287,24731,104,2562,6332,2563393,5458,874
2020-06-18,27,TABASCO,TC,2572287,24731,104,2421,6515,2563351,5628,887
2020-06-19,27,TABASCO,TC,2572287,24731,104,2137,6819,2563331,5925,894
2020-06-20,27,TABASCO,TC,2572287,24731,104,1892,7064,2563331,6166,898
2020-06-21,27,TABASCO,TC,2572287,24731,104,1702,7254,2563331,6344,910
2020-06-22,27,TABASCO,TC,2572287,24731,104,1443,7513,2563331,6596,917
2020-06-23,27,TABASCO,TC,2572287,24731,104,1271,7685,2563331,6768,917
2020-03-13,28,TAMAULIPAS,TS,3650602,80249,45,1,0,3650601,0,0
2020-03-14,28,TAMAULIPAS,TS,3650602,80249,45,3,0,3650599,0,0
2020-03-15,28,TAMAULIPAS,TS,3650602,80249,45,3,0,3650599,0,0
2020-03-16,28,TAMAULIPAS,TS,3650602,80249,45,6,0,3650596,0,0
2020-03-17,28,TAMAULIPAS,TS,3650602,80249,45,6,0,3650596,0,0
2020-03-18,28,TAMAULIPAS,TS,3650602,80249,45,6,0,3650596,0,0
2020-03-19,28,TAMAULIPAS,TS,3650602,80249,45,6,0,3650596,0,0
2020-03-20,28,TAMAULIPAS,TS,3650602,80249,45,9,0,3650593,0,0
2020-03-21,28,TAMAULIPAS,TS,3650602,80249,45,11,0,3650591,0,0
2020-03-22,28,TAMAULIPAS,TS,3650602,80249,45,13,0,3650589,0,0
2020-03-23,28,TAMAULIPAS,TS,3650602,80249,45,14,0,3650588,0,0
2020-03-24,28,TAMAULIPAS,TS,3650602,80249,45,15,0,3650587,0,0
2020-03-25,28,TAMAULIPAS,TS,3650602,80249,45,21,0,3650581,0,0
2020-03-26,28,TAMAULIPAS,TS,3650602,80249,45,25,0,3650577,0,0
2020-03-27,28,TAMAULIPAS,TS,3650602,80249,45,27,1,3650574,1,0
2020-03-28,28,TAMAULIPAS,TS,3650602,80249,45,27,3,3650572,3,0
2020-03-29,28,TAMAULIPAS,TS,3650602,80249,45,28,3,3650571,3,0
2020-03-30,28,TAMAULIPAS,TS,3650602,80249,45,36,6,3650560,6,0
2020-03-31,28,TAMAULIPAS,TS,3650602,80249,45,42,6,3650554,6,0
2020-04-01,28,TAMAULIPAS,TS,3650602,80249,45,51,6,3650545,6,0
2020-04-02,28,TAMAULIPAS,TS,3650602,80249,45,56,6,3650540,6,0
2020-04-03,28,TAMAULIPAS,TS,3650602,80249,45,56,10,3650536,9,1
2020-04-04,28,TAMAULIPAS,TS,3650602,80249,45,63,12,3650527,10,2
2020-04-05,28,TAMAULIPAS,TS,3650602,80249,45,67,14,3650521,12,2
2020-04-06,28,TAMAULIPAS,TS,3650602,80249,45,70,15,3650517,12,3
2020-04-07,28,TAMAULIPAS,TS,3650602,80249,45,80,15,3650507,12,3
2020-04-08,28,TAMAULIPAS,TS,3650602,80249,45,81,21,3650500,18,3
2020-04-09,28,TAMAULIPAS,TS,3650602,80249,45,85,25,3650492,22,3
2020-04-10,28,TAMAULIPAS,TS,3650602,80249,45,94,28,3650480,25,3
2020-04-11,28,TAMAULIPAS,TS,3650602,80249,45,109,29,3650464,26,3
2020-04-12,28,TAMAULIPAS,TS,3650602,80249,45,121,30,3650451,27,3
2020-04-13,28,TAMAULIPAS,TS,3650602,80249,45,141,40,3650421,37,3
2020-04-14,28,TAMAULIPAS,TS,3650602,80249,45,157,47,3650398,43,4
2020-04-15,28,TAMAULIPAS,TS,3650602,80249,45,165,57,3650380,52,5
2020-04-16,28,TAMAULIPAS,TS,3650602,80249,45,185,62,3650355,57,5
2020-04-17,28,TAMAULIPAS,TS,3650602,80249,45,210,67,3650325,61,6
2020-04-18,28,TAMAULIPAS,TS,3650602,80249,45,227,73,3650302,67,6
2020-04-19,28,TAMAULIPAS,TS,3650602,80249,45,232,79,3650291,73,6
2020-04-20,28,TAMAULIPAS,TS,3650602,80249,45,259,86,3650257,76,10
2020-04-21,28,TAMAULIPAS,TS,3650602,80249,45,275,96,3650231,86,10
2020-04-22,28,TAMAULIPAS,TS,3650602,80249,45,292,103,3650207,93,10
2020-04-23,28,TAMAULIPAS,TS,3650602,80249,45,311,114,3650177,101,13
2020-04-24,28,TAMAULIPAS,TS,3650602,80249,45,325,126,3650151,112,14
2020-04-25,28,TAMAULIPAS,TS,3650602,80249,45,354,144,3650104,127,17
2020-04-26,28,TAMAULIPAS,TS,3650602,80249,45,379,156,3650067,138,18
2020-04-27,28,TAMAULIPAS,TS,3650602,80249,45,399,185,3650018,165,20
2020-04-28,28,TAMAULIPAS,TS,3650602,80249,45,408,207,3649987,186,21
2020-04-29,28,TAMAULIPAS,TS,3650602,80249,45,419,225,3649958,204,21
2020-04-30,28,TAMAULIPAS,TS,3650602,80249,45,419,251,3649932,227,24
2020-05-01,28,TAMAULIPAS,TS,3650602,80249,45,441,280,3649881,254,26
2020-05-02,28,TAMAULIPAS,TS,3650602,80249,45,441,305,3649856,276,29
2020-05-03,28,TAMAULIPAS,TS,3650602,80249,45,453,316,3649833,286,30
2020-05-04,28,TAMAULIPAS,TS,3650602,80249,45,454,349,3649799,318,31
2020-05-05,28,TAMAULIPAS,TS,3650602,80249,45,477,373,3649752,341,32
2020-05-06,28,TAMAULIPAS,TS,3650602,80249,45,482,397,3649723,362,35
2020-05-07,28,TAMAULIPAS,TS,3650602,80249,45,487,426,3649689,387,39
2020-05-08,28,TAMAULIPAS,TS,3650602,80249,45,482,452,3649668,408,44
2020-05-09,28,TAMAULIPAS,TS,3650602,80249,45,468,500,3649634,453,47
2020-05-10,28,TAMAULIPAS,TS,3650602,80249,45,461,541,3649600,490,51
2020-05-11,28,TAMAULIPAS,TS,3650602,80249,45,453,593,3649556,538,55
2020-05-12,28,TAMAULIPAS,TS,3650602,80249,45,470,625,3649507,567,58
2020-05-13,28,TAMAULIPAS,TS,3650602,80249,45,474,656,3649472,595,61
2020-05-14,28,TAMAULIPAS,TS,3650602,80249,45,502,686,3649414,620,66
2020-05-15,28,TAMAULIPAS,TS,3650602,80249,45,538,733,3649331,665,68
2020-05-16,28,TAMAULIPAS,TS,3650602,80249,45,566,758,3649278,687,71
2020-05-17,28,TAMAULIPAS,TS,3650602,80249,45,596,779,3649227,708,71
2020-05-18,28,TAMAULIPAS,TS,3650602,80249,45,651,814,3649137,739,75
2020-05-19,28,TAMAULIPAS,TS,3650602,80249,45,660,860,3649082,781,79
2020-05-20,28,TAMAULIPAS,TS,3650602,80249,45,725,886,3648991,805,81
2020-05-21,28,TAMAULIPAS,TS,3650602,80249,45,763,916,3648923,830,86
2020-05-22,28,TAMAULIPAS,TS,3650602,80249,45,815,940,3648847,850,90
2020-05-23,28,TAMAULIPAS,TS,3650602,80249,45,848,974,3648780,881,93
2020-05-24,28,TAMAULIPAS,TS,3650602,80249,45,869,1009,3648724,911,98
2020-05-25,28,TAMAULIPAS,TS,3650602,80249,45,933,1053,3648616,951,102
2020-05-26,28,TAMAULIPAS,TS,3650602,80249,45,963,1102,3648537,998,104
2020-05-27,28,TAMAULIPAS,TS,3650602,80249,45,1024,1136,3648442,1028,108
2020-05-28,28,TAMAULIPAS,TS,3650602,80249,45,1044,1199,3648359,1081,118
2020-05-29,28,TAMAULIPAS,TS,3650602,80249,45,1032,1282,3648288,1162,120
2020-05-30,28,TAMAULIPAS,TS,3650602,80249,45,1061,1339,3648202,1212,127
2020-05-31,28,TAMAULIPAS,TS,3650602,80249,45,1078,1392,3648132,1256,136
2020-06-01,28,TAMAULIPAS,TS,3650602,80249,45,1138,1485,3647979,1343,142
2020-06-02,28,TAMAULIPAS,TS,3650602,80249,45,1177,1542,3647883,1394,148
2020-06-03,28,TAMAULIPAS,TS,3650602,80249,45,1160,1633,3647809,1479,154
2020-06-04,28,TAMAULIPAS,TS,3650602,80249,45,1187,1698,3647717,1539,159
2020-06-05,28,TAMAULIPAS,TS,3650602,80249,45,1226,1772,3647604,1611,161
2020-06-06,28,TAMAULIPAS,TS,3650602,80249,45,1274,1832,3647496,1670,162
2020-06-07,28,TAMAULIPAS,TS,3650602,80249,45,1312,1889,3647401,1722,167
2020-06-08,28,TAMAULIPAS,TS,3650602,80249,45,1371,1992,3647239,1818,174
2020-06-09,28,TAMAULIPAS,TS,3650602,80249,45,1433,2076,3647093,1895,181
2020-06-10,28,TAMAULIPAS,TS,3650602,80249,45,1488,2174,3646940,1984,190
2020-06-11,28,TAMAULIPAS,TS,3650602,80249,45,1513,2260,3646829,2065,195
2020-06-12,28,TAMAULIPAS,TS,3650602,80249,45,1630,2335,3646637,2132,203
2020-06-13,28,TAMAULIPAS,TS,3650602,80249,45,1657,2421,3646524,2213,208
2020-06-14,28,TAMAULIPAS,TS,3650602,80249,45,1685,2500,3646417,2276,224
2020-06-15,28,TAMAULIPAS,TS,3650602,80249,45,1649,2655,3646298,2417,238
2020-06-16,28,TAMAULIPAS,TS,3650602,80249,45,1647,2754,3646201,2508,246
2020-06-17,28,TAMAULIPAS,TS,3650602,80249,45,1644,2834,3646124,2580,254
2020-06-18,28,TAMAULIPAS,TS,3650602,80249,45,1581,2927,3646094,2665,262
2020-06-19,28,TAMAULIPAS,TS,3650602,80249,45,1484,3036,3646082,2772,264
2020-06-20,28,TAMAULIPAS,TS,3650602,80249,45,1376,3147,3646079,2879,268
2020-06-21,28,TAMAULIPAS,TS,3650602,80249,45,1286,3237,3646079,2968,269
2020-06-22,28,TAMAULIPAS,TS,3650602,80249,45,1133,3391,3646078,3119,272
2020-06-23,28,TAMAULIPAS,TS,3650602,80249,45,993,3531,3646078,3259,272
2020-03-16,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-17,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-18,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-19,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-20,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-21,29,TLAXCALA,TL,1380011,4016,344,1,0,1380010,0,0
2020-03-22,29,TLAXCALA,TL,1380011,4016,344,2,0,1380009,0,0
2020-03-23,29,TLAXCALA,TL,1380011,4016,344,3,0,1380008,0,0
2020-03-24,29,TLAXCALA,TL,1380011,4016,344,5,0,1380006,0,0
2020-03-25,29,TLAXCALA,TL,1380011,4016,344,7,0,1380004,0,0
2020-03-26,29,TLAXCALA,TL,1380011,4016,344,7,0,1380004,0,0
2020-03-27,29,TLAXCALA,TL,1380011,4016,344,8,0,1380003,0,0
2020-03-28,29,TLAXCALA,TL,1380011,4016,344,17,0,1379994,0,0
2020-03-29,29,TLAXCALA,TL,1380011,4016,344,19,0,1379992,0,0
2020-03-30,29,TLAXCALA,TL,1380011,4016,344,22,1,1379988,1,0
2020-03-31,29,TLAXCALA,TL,1380011,4016,344,25,1,1379985,1,0
2020-04-01,29,TLAXCALA,TL,1380011,4016,344,30,1,1379980,1,0
2020-04-02,29,TLAXCALA,TL,1380011,4016,344,35,1,1379975,1,0
